id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1577240856482189313	1577240856482189313	2022-10-04 17:14:58 SE Asia Standard Time	2022-10-04	17:14:58	+0700	1564520704371937282	kopimalam999	Nusantara 😇😇😇		IKN mantap. Gorontalo dukung pemindahan ibukota negara baru. Majulah Indonesia  #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan  https://t.co/R1Z4SCQo6N	in	[]	[]	['https://pbs.twimg.com/media/FeN8MzoUYAA23xn.jpg']	0	0	1	['iknsejahterakanindonesia', 'iknpemerataanekonomi', 'ikntingkatkankesejahteraan']	[]	https://twitter.com/kopimalam999/status/1577240856482189313	False		1	https://pbs.twimg.com/media/FeN8MzoUYAA23xn.jpg							[]				
1576775700333268993	1576775700333268993	2022-10-03 10:26:36 SE Asia Standard Time	2022-10-03	10:26:36	+0700	1564520704371937282	kopimalam999	Nusantara 😇😇😇		Gorontalo dukung pemindahan ibukota negara baru. Majulah Indonesia  #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan  https://t.co/pr5slAL7hG	in	[]	[]	['https://pbs.twimg.com/media/FeHVJHuUcAA9C_e.jpg']	0	0	1	['iknsejahterakanindonesia', 'iknpemerataanekonomi', 'ikntingkatkankesejahteraan']	[]	https://twitter.com/kopimalam999/status/1576775700333268993	False		1	https://pbs.twimg.com/media/FeHVJHuUcAA9C_e.jpg							[]				
1574228176821137408	1574228176821137408	2022-09-26 09:43:39 SE Asia Standard Time	2022-09-26	09:43:39	+0700	1564520704371937282	kopimalam999	Nusantara 😇😇😇		Gorontalo dukung pemindahan ibukota negara baru.   #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan  https://t.co/sLTi5HIqJj	in	[]	[]	['https://pbs.twimg.com/media/FdjILSyVIAAFuL9.jpg']	0	0	0	['iknsejahterakanindonesia', 'iknpemerataanekonomi', 'ikntingkatkankesejahteraan']	[]	https://twitter.com/kopimalam999/status/1574228176821137408	False		1	https://pbs.twimg.com/media/FdjILSyVIAAFuL9.jpg							[]				
1573657109224308737	1573370690996142080	2022-09-24 19:54:26 SE Asia Standard Time	2022-09-24	19:54:26	+0700	1553277940430802944	kh74787180abdul	Abdul Kholiq		@TSolihien Bagaimana jika yang setuju pemindahan ibukota negara baru, biar pindah ke Kalimantan Timur 📢‼️	in	[]	[]	[]	0	0	1	[]	[]	https://twitter.com/Kh74787180Abdul/status/1573657109224308737	False		0								[{'screen_name': 'TSolihien', 'name': 'Titik Hani Karlina Bintie Solihien (Kareena NH)', 'id': '1341306140286726144'}]				
1573244026324922368	1573244026324922368	2022-09-23 16:32:59 SE Asia Standard Time	2022-09-23	16:32:59	+0700	717576712876220418	maebell_mrbl	Em 👽		Kami Mendukung Pemindahan ibukota negara baru karena memberikan dampak positif bagi masyarakat Banten #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan  https://t.co/Z6uuTj5Gea	in	[]	[]	['https://pbs.twimg.com/media/FdVJGsdVsAA1_Nk.jpg']	0	0	0	['iknsejahterakanindonesia', 'iknpemerataanekonomi', 'ikntingkatkankesejahteraan']	[]	https://twitter.com/maebell_mrbl/status/1573244026324922368	False		1	https://pbs.twimg.com/media/FdVJGsdVsAA1_Nk.jpg							[]				
1573209875353665536	1573209875353665536	2022-09-23 14:17:17 SE Asia Standard Time	2022-09-23	14:17:17	+0700	1549145805948428291	amyanget	Amy Angel		pemindahan IKN wajib segera dilakukan karena udah gak sabar punya ibukota baru Riau dukung IKN #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan	in	[]	[]	[]	0	0	0	['iknsejahterakanindonesia', 'iknpemerataanekonomi', 'ikntingkatkankesejahteraan']	[]	https://twitter.com/AmyAnget/status/1573209875353665536	False	https://twitter.com/EviAdam7/status/1573209472218304513	0								[]				
1572216393411723269	1572216393411723269	2022-09-20 20:29:33 SE Asia Standard Time	2022-09-20	20:29:33	+0700	1565888719605100544	rimbaria3	M.Syahrul Qomar		@NajwaShihab pencanangan 2024 Pusat (ibukota) Kalimantan 2025 Pilpres akan terjadi kira-kira 2026-2027 Maksudnya jika sudah disahkan Presidennya baru membahas pemindahan ibukota baru Tolong peta IKN harus mengundang aparat  https://t.co/6PgYq2F1Zq	in	[]	[]	['https://pbs.twimg.com/media/FdGiegCacAEeqKA.jpg']	0	0	0	[]	[]	https://twitter.com/RimbaRia3/status/1572216393411723269	False		1	https://pbs.twimg.com/media/FdGiegCacAEeqKA.jpg							[]				
1569585259423072263	1569487739384643586	2022-09-13 14:14:21 SE Asia Standard Time	2022-09-13	14:14:21	+0700	1447540343402946564	2001tgk	Tgk.syahrul 2001		@msaid_didu Rakyat Indonesia harus tau semua rcn jahat ini. Jadi kita rakyat wajib menolak Pemindahan ibukota baru/IKN, skrg sdh terkuak semua rcn jahat penguasa demi kepentingan 0ligarki &amp; Asing., pantaslah Pembangunan IKN dijadikan sbg prioritas., kok bisa setega itu ya? Sggh diluar dugaan	in	[]	[]	[]	0	0	7	[]	[]	https://twitter.com/2001Tgk/status/1569585259423072263	False		0								[{'screen_name': 'msaid_didu', 'name': 'Muhammad Said Didu', 'id': '1117990249806721024'}]				
1569272866629353472	1569272866629353472	2022-09-12 17:33:01 SE Asia Standard Time	2022-09-12	17:33:01	+0700	1564539722768470017	dhikipermana2	Dhikipermana		#IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan  Pemindahan Ibukota sebagai wajah baru Indonesia..  https://t.co/6qmNxhiVbg	in	[]	[]	['https://pbs.twimg.com/media/FcctWosakAEab2t.jpg']	0	0	0	['iknsejahterakanindonesia', 'iknpemerataanekonomi', 'ikntingkatkankesejahteraan']	[]	https://twitter.com/Dhikipermana2/status/1569272866629353472	False		1	https://pbs.twimg.com/media/FcctWosakAEab2t.jpg							[]				
1567561987391127552	1567541113900380161	2022-09-08 00:14:36 SE Asia Standard Time	2022-09-08	00:14:36	+0700	4582772496	aninnam119	bbysgr		@collegemenfess Kontra, karena waktunya sekarang baru abis pandemi dan orang2 masih banyak yang kena imbasnya. Solusi yang lebih baik dibandingkan menaikkan harga BBM, misalnya menunda pemindahan ibukota negara, potong gaji anggota DPR, dan stop pembangunan fasilitas yang belum diperlukan	in	[]	[]	[]	0	0	11	[]	[]	https://twitter.com/AninNam119/status/1567561987391127552	False		0								[{'screen_name': 'collegemenfess', 'name': 'GA STAYCATION WITH BOBOBOX ON PIN', 'id': '1046084008742801408'}]				
1567001698979430402	1567001698979430402	2022-09-06 11:08:13 SE Asia Standard Time	2022-09-06	11:08:13	+0700	1559213306388172800	cicitmaya	maya cicit		Pemindahan ibukota baru menjadi keseimbangan pembangunan #IKNNusantara  https://t.co/w0xVY9FV0O	in	[]	[]	['https://pbs.twimg.com/media/Fb8bvTwaMAEsXWN.jpg']	0	0	0	['iknnusantara']	[]	https://twitter.com/CicitMaya/status/1567001698979430402	False		1	https://pbs.twimg.com/media/Fb8bvTwaMAEsXWN.jpg							[]				
1564624971556864001	1564468831049117696	2022-08-30 21:43:57 SE Asia Standard Time	2022-08-30	21:43:57	+0700	1416215445930078210	ervantfauzi	fauzirfun		@r_marlumba @geloraco Yg lebih merepotkan pemindahan ibukota ke ibukota baru. Coba berapa biaya yg keluar dari kas negara oleh proyek ambisius itu??	in	[]	[]	[]	0	0	8	[]	[]	https://twitter.com/ErvantFauzi/status/1564624971556864001	False		0								[{'screen_name': 'r_marlumba', 'name': '🤡 Joker', 'id': '1507718906496303106'}, {'screen_name': 'geloraco', 'name': 'GELORA NEWS', 'id': '3319260420'}]				
1563350385263202304	1563350385263202304	2022-08-27 09:19:12 SE Asia Standard Time	2022-08-27	09:19:12	+0700	1527468468131356672	tasya0545	tasya0545		Tokoh Agama Mendukung Pemindahan Ibukota Baru IKN Kaltim,IKN Satukan Bangsa  https://t.co/q7g4rVhLsd	in	[]	[]	['https://pbs.twimg.com/media/FbIi23wVQAIGIsp.jpg']	0	0	0	[]	[]	https://twitter.com/tasya0545/status/1563350385263202304	False		1	https://pbs.twimg.com/media/FbIi23wVQAIGIsp.jpg							[]				
1560969215665848322	1560969215665848322	2022-08-20 19:37:17 SE Asia Standard Time	2022-08-20	19:37:17	+0700	1272343701927280640	naorasalsabila1	naora salsabila		Mendukung pemindahan Ibukota baru.  IKN Nusantara  https://t.co/tVIrkShLrB	in	[]	[]	['https://pbs.twimg.com/media/FamtOppUUAAkDit.jpg']	0	0	1	[]	[]	https://twitter.com/naorasalsabila1/status/1560969215665848322	False		1	https://pbs.twimg.com/media/FamtOppUUAAkDit.jpg							[]				
1560969117300953089	1560969117300953089	2022-08-20 19:36:53 SE Asia Standard Time	2022-08-20	19:36:53	+0700	1272343701927280640	naorasalsabila1	naora salsabila		Mendukung pemindahan Ibukota baru.  IKN Nusantara  https://t.co/ReGDHDibf0	in	[]	[]	['https://pbs.twimg.com/media/FamtI4PVQAAANRn.jpg']	0	0	1	[]	[]	https://twitter.com/naorasalsabila1/status/1560969117300953089	False		1	https://pbs.twimg.com/media/FamtI4PVQAAANRn.jpg							[]				
1560969083641729025	1560969083641729025	2022-08-20 19:36:45 SE Asia Standard Time	2022-08-20	19:36:45	+0700	1272343701927280640	naorasalsabila1	naora salsabila		Mendukung pemindahan Ibukota baru.  IKN Nusantara  https://t.co/NnSBpedkzJ	in	[]	[]	['https://pbs.twimg.com/media/FamtG8RVEAAwRP7.jpg']	0	0	1	[]	[]	https://twitter.com/naorasalsabila1/status/1560969083641729025	False		1	https://pbs.twimg.com/media/FamtG8RVEAAwRP7.jpg							[]				
1560969052121550848	1560969052121550848	2022-08-20 19:36:38 SE Asia Standard Time	2022-08-20	19:36:38	+0700	1272343701927280640	naorasalsabila1	naora salsabila		Mendukung pemindahan Ibukota baru.  IKN Nusantara  https://t.co/FpYxZWlrkD	in	[]	[]	['https://pbs.twimg.com/media/FamtFG_VEAAfYHS.jpg']	0	0	1	[]	[]	https://twitter.com/naorasalsabila1/status/1560969052121550848	False		1	https://pbs.twimg.com/media/FamtFG_VEAAfYHS.jpg							[]				
1560969021129773057	1560969021129773057	2022-08-20 19:36:30 SE Asia Standard Time	2022-08-20	19:36:30	+0700	1272343701927280640	naorasalsabila1	naora salsabila		Mendukung pemindahan Ibukota baru.  IKN Nusantara  https://t.co/OBKSNQvoUy	in	[]	[]	['https://pbs.twimg.com/media/FamtDS1UcAAGLAy.jpg']	0	0	1	[]	[]	https://twitter.com/naorasalsabila1/status/1560969021129773057	False		1	https://pbs.twimg.com/media/FamtDS1UcAAGLAy.jpg							[]				
